"","V1"
"AUC",0.789744180446409
"balAccuracy",0.721134646858727
"EMP",0.188243820369964
"acceptedLoans",0.60334167069376
"profit",37840365.0384
"profitPerLoan",5359.82507626062
"profitPerEUR",0.0908677863323786
"statParityDiff",0.133477143322054
"averageOddsDiff",0.0972511622688995
"predParityDiff",0.0155777868517762
