"","glm","rf","xgbTree","nnet"
"AUC",0.607226517964077,0.598887750471291,0.613791126167534,0.600161173917573
"balAccuracy",0.576271941716909,0.573281117336128,0.583070194398056,0.571787801334978
"EMP",0.173421686508583,0.173408075318597,0.173464080787893,0.173408962915332
"acceptedLoans",0.58402153566553,0.58391857658848,0.584342218565001,0.583889121300039
"profit",218128,193972.2,251316.4,196975.4
"profitPerLoan",14.5418666666667,12.93148,16.7544266666667,13.1316933333333
"profitPerEUR",0.0145418666666667,0.01293148,0.0167544266666667,0.0131316933333333
"statParityDiff",0.65640611877171,0.656289946612527,0.630559537369573,0.654717643964956
"averageOddsDiff",0.621700703735057,0.62329624801108,0.590456551875957,0.623104354958382
"predParityDiff",0.122662706119807,NA,0.190006025927486,0.0470641992232123
