"","V1"
"AUC",0.712754531564119
"balAccuracy",0.648867720239011
"EMP",0.258114337171299
"acceptedLoans",0.554338583551599
"profit",375295.92
"profitPerLoan",41.6995466666667
"profitPerEUR",0.0205873419110286
"statParityDiff",0.333906874291321
"averageOddsDiff",0.208215716770906
"predParityDiff",0.0233976491461522
