"","V1"
"AUC",0.810421647467942
"balAccuracy",0.74940230384699
"EMP",0.167608872524605
"acceptedLoans",0.614283182283951
"profit",48064.381
"profitPerLoan",160.214603333333
"profitPerEUR",0.048878948679748
"statParityDiff",0.201665266213429
"averageOddsDiff",0.0810998212082295
"predParityDiff",0.165328163943506
