"","V1"
"AUC",0.735499921018035
"balAccuracy",0.669009059658766
"EMP",0.243365817034084
"acceptedLoans",0.558848228340834
"profit",44276.1715419246
"profitPerLoan",0.479937688793165
"profitPerEUR",0.0367244235522491
"statParityDiff",0.347277695384477
"averageOddsDiff",0.264436137858347
"predParityDiff",0.0068077253745743
