"","V1"
"AUC",0.73976709421393
"balAccuracy",0.670820260156147
"EMP",0.243378904901884
"acceptedLoans",0.558923705104043
"profit",44670.5262924183
"profitPerLoan",0.484212351685762
"profitPerEUR",0.0370515171193444
"statParityDiff",0.403840263013244
"averageOddsDiff",0.303517163736685
"predParityDiff",0.00824668341181889
