"","V1"
"AUC",0.554898535385036
"balAccuracy",0.468020218220699
"EMP",0.258083304536094
"acceptedLoans",0.554164125719321
"profit",64781.87
"profitPerLoan",7.19798555555556
"profitPerEUR",0.00355369306259926
"statParityDiff",0.347476278402531
"averageOddsDiff",0.424656561388546
"predParityDiff",0.0000387103196181071
