"","V1"
"AUC",0.782215641040874
"balAccuracy",0.710588909663876
"EMP",0.188289973403529
"acceptedLoans",0.602053987486675
"profit",35483822.9642
"profitPerLoan",5026.03724705383
"profitPerEUR",0.0852089148742316
"statParityDiff",0.0134045743501361
"averageOddsDiff",0.0206091013250938
"predParityDiff",0.0489704828489045
