"","V1"
"AUC",0.775700934579439
"balAccuracy",0.698272114757661
"EMP",0.166506918083171
"acceptedLoans",0.604747600326557
"profit",43359.2006
"profitPerLoan",144.530668666667
"profitPerEUR",0.0440940275694448
"statParityDiff",0.75846001069437
"averageOddsDiff",0.669036916723326
"predParityDiff",0.161458333333333
