"","V1"
"AUC",0.715297859644291
"balAccuracy",0.651509751349366
"EMP",0.258105692584515
"acceptedLoans",0.554333475556088
"profit",303582.28
"profitPerLoan",33.7313644444444
"profitPerEUR",0.0166533976614763
"statParityDiff",0.157040886825335
"averageOddsDiff",0.0921712792627201
"predParityDiff",0.0135220320750934
