"","V1"
"AUC",0.738911952994493
"balAccuracy",0.671690484715011
"EMP",0.243381868445608
"acceptedLoans",0.558940241290113
"profit",44924.0513896936
"profitPerLoan",0.486960472062931
"profitPerEUR",0.0372618009521425
"statParityDiff",0.271155080324826
"averageOddsDiff",0.192873824760474
"predParityDiff",0.0189634335799904
