"","glm","rf","xgbTree","nnet"
"AUC",0.741207449059798,0.724548017394393,0.754400951867219,0.743644193052816
"balAccuracy",0.672473648672391,0.660084558186916,0.68177904106714,0.675756841911661
"EMP",0.243389992248954,0.243370532072235,0.243398524835177,0.243388747025745
"acceptedLoans",0.559009497154178,0.5588780133501,0.559066235159776,0.558996175413251
"profit",45102.7860196487,39513.1109712373,46636.7863317895,45603.8041355067
"profitPerLoan",0.488897890819355,0.428307834578851,0.505525899492591,0.494328746021925
"profitPerEUR",0.037410050586773,0.0327737510412506,0.038682411661149,0.0378256150055867
"statParityDiff",0.490997424489133,0.36478794038643,0.475891130217138,0.491770105405807
"averageOddsDiff",0.37125947864776,0.281274253197492,0.353373132227009,0.36508294920108
"predParityDiff",0.0062232164613244,0.00710525958255637,0.00493690135480374,0.00578010363583792
