"","glm","rf","xgbTree","nnet"
"AUC",0.621963075377285,0.607983838928707,0.6247129060963,0.629059126943803
"balAccuracy",0.621963075377285,0.607983838928707,0.6247129060963,0.629059126943803
"EMP",0.243293479058649,0.243288917567172,0.243294744791666,0.243295542940668
"acceptedLoans",0.558301042444956,0.558266537970853,0.558310616824814,0.558316654260534
"profit",31690.1869002243,30521.5621060933,31952.7211937434,32398.1639871514
"profitPerLoan",0.343510166499277,0.330842696317702,0.34635594330591,0.351184382109734
"profitPerEUR",0.0262851056368272,0.0253158015976854,0.026502862056509,0.0268723300851059
"statParityDiff",0.241971299474872,0.251810013724534,0.250267396798069,0.2206576506501
"averageOddsDiff",0.264847930007417,0.240626106564042,0.240283933886227,0.225771457022633
"predParityDiff",0.0521672951581597,0.0372024161747371,0.0386909269250889,0.0407947110323011
