"","glm","rf","xgbTree","nnet"
"AUC",0.799554444685938,0.815909584872854,0.766735492284286,0.806944142577701
"balAccuracy",0.715713975222778,0.723918713323191,0.676157357096283,0.700608563355792
"EMP",0.167610360114893,0.169564186167309,0.168107192764887,0.166753859761578
"acceptedLoans",0.607668963047605,0.613405949324074,0.609010291010237,0.612040940405277
"profit",37685.639,47783.638,40873.8986,45444.3152
"profitPerLoan",125.618796666667,159.278793333333,136.246328666667,151.481050666667
"profitPerEUR",0.0400027588007762,0.0507216381693197,0.0433870500893771,0.0482384809718112
"statParityDiff",0.196318081124437,0.31632419219311,0.235428920632496,0.189595905583989
"averageOddsDiff",0.0901479438946388,0.211957769887437,0.154497242577623,0.0968809649719222
"predParityDiff",0.198787878787879,0.155032467532467,0.180392156862745,0.170787545787546
