"","glm","rf","xgbTree","nnet"
"AUC",0.324881502456341,0.781938670605399,0.800638653236643,0.790784718578537
"balAccuracy",0.328585911172645,0.704174487519665,0.718895982012681,0.71939346308958
"EMP",0.185323385374054,0.188413120793458,0.188692825733855,0.188460395084404
"acceptedLoans",0.577602037513792,0.600785641162858,0.60195197470677,0.601605030462788
"profit",-52139154.0654,19428717.626,25399869.5652,28706979.9596
"profitPerLoan",-7385.14930104816,2751.94300651558,3597.71523586402,4066.1444701983
"profitPerEUR",-0.167490162292216,0.0624121953383943,0.0815937341511188,0.0922173905299995
"statParityDiff",0.017926228207199,0.152478115804903,0.112975892451624,0.274441022221208
"averageOddsDiff",0.00555200248877863,0.101268275204081,0.0713864842471041,0.219434873933858
"predParityDiff",0.0815073259728779,0.0458750301307808,0.0331679630266134,0.00267457860337117
