"","glm","rf","xgbTree","nnet"
"AUC",0.739127336338763,0.724552912218589,0.746829285626327,0.742081291910696
"balAccuracy",0.671366207558273,0.655685652095048,0.675207638679827,0.673463552276406
"EMP",0.243380074906897,0.243370185610252,0.243388978758439,0.243384029707343
"acceptedLoans",0.558932555368897,0.558881273546343,0.558999906742135,0.558962470652148
"profit",43953.4094985721,36871.9201018076,44821.6090230982,44005.5173124677
"profitPerLoan",0.476439064957314,0.399678280636152,0.485850033853256,0.477003894817219
"profitPerEUR",0.0371144347387117,0.0311347967750713,0.037847545888923,0.0371584347851306
"statParityDiff",0.218551906050895,0.370859778125789,0.225793025723995,0.240977968146635
"averageOddsDiff",0.151968844570536,0.276133679635913,0.150236501380788,0.160267102534981
"predParityDiff",0.0191991745704194,0.022705493302025,0.0231557957841035,0.0252996040415941
