"","glm","rf","xgbTree","nnet"
"AUC",0.855026413211707,0.846742779133157,0.859535199168252,0.857756180598121
"balAccuracy",0.743941810407474,0.734157239620372,0.747011020662589,0.745352498354609
"EMP",0.248785308877912,0.248778764646866,0.248805871856358,0.248794994076795
"acceptedLoans",0.559291714552707,0.559302494270798,0.559459092558099,0.559364976268913
"profit",1960074.2,1831638.2,1977969.2,1968091
"profitPerLoan",43.5572044444445,40.7030711111111,43.9548711111111,43.7353555555556
"profitPerEUR",0.0435572044444444,0.0407030711111111,0.0439548711111111,0.0437353555555556
"statParityDiff",0.279084988497554,0.0755876466468437,0.188372933485204,0.271233914645119
"averageOddsDiff",0.155351883298009,0.0391698872401437,0.0972380161738293,0.145050512321494
"predParityDiff",0.0183605888930762,0.00853602701417033,0.014671851795067,0.0216572525957335
