"","glm","rf","xgbTree","nnet"
"AUC",0.739039278570183,0.723668971072341,0.747264781735951,0.743744481154966
"balAccuracy",0.670822518818759,0.656469813219523,0.676742228190452,0.676371282030827
"EMP",0.243381492402083,0.243368409486182,0.243393211972035,0.243382742121263
"acceptedLoans",0.558937396785385,0.558861957479807,0.559043635535024,0.558970373781479
"profit",43828.2190567768,37534.6116864696,44347.621890214,44548.8830256931
"profitPerLoan",0.475082045838411,0.406861617777761,0.480712184731438,0.482893782661923
"profitPerEUR",0.0370087234290561,0.0316943761990891,0.0374473092585658,0.0376172549661546
"statParityDiff",0.213943421730398,0.384154420026066,0.215549295969412,0.240095497868722
"averageOddsDiff",0.14756062079512,0.29615825885795,0.139469685342702,0.167434965215797
"predParityDiff",0.0200315303145993,0.00940630529971731,0.0245714711135926,0.0181524880150007
