"","glm","rf","xgbTree","nnet"
"AUC",0.738255150684611,0.725678535804155,0.743810529229817,0.744197282070714
"balAccuracy",0.670680136019923,0.658916661839112,0.675642560231267,0.676082879147463
"EMP",0.243379918711432,0.243371173490203,0.243382197987338,0.243385635055308
"acceptedLoans",0.558937254797498,0.558882865225805,0.558960376853712,0.558980494917586
"profit",43666.3292644706,36827.2694628301,44124.4386252397,44395.8310382568
"profitPerLoan",0.473327219030835,0.399194283855769,0.478292958844491,0.481234754463295
"profitPerEUR",0.0369782177961259,0.0311866560338789,0.0373661612757429,0.0375959861299454
"statParityDiff",0.20005666123908,0.371753483853794,0.150757684183598,0.223657315315128
"averageOddsDiff",0.138679324028497,0.28115695369611,0.0915273549950109,0.159761289878102
"predParityDiff",0.0187780400383192,0.0141889571098406,0.0229745724670338,0.0147030531038216
