"","glm","rf","xgbTree","nnet"
"AUC",0.820582482069115,0.819550097804825,0.812214735926972,0.817104977178874
"balAccuracy",0.745924798956749,0.735437948272115,0.730765051075853,0.763366659421865
"EMP",0.168480294008418,0.168977130525167,0.167928726282099,0.168903954879836
"acceptedLoans",0.621466549735887,0.620407763327029,0.616094256092531,0.613228769237288
"profit",55984.6672,47907.5882,47547.702,58102.9478
"profitPerLoan",186.615557333333,159.691960666667,158.49234,193.676492666667
"profitPerEUR",0.0608633517495396,0.0520824100225908,0.0516911621778523,0.0631662261562312
"statParityDiff",0.393094492399358,0.3432128943549,0.289282713314491,0.380948743411504
"averageOddsDiff",0.286952859409232,0.233379794011735,0.186912820125406,0.254711289063484
"predParityDiff",0.0135728542914172,0.119440459110474,0.0917763157894737,0.102439024390244
