"","glm","rf","xgbTree","nnet"
"AUC",0.74020004754746,0.725064455773107,0.746677326066359,0.742830450887305
"balAccuracy",0.672876333236149,0.659616666809119,0.675502436095043,0.673069520907112
"EMP",0.243384077872403,0.243366322786077,0.24338833235465,0.243388747019552
"acceptedLoans",0.558966737490283,0.558852053998874,0.558989136214791,0.558986391925654
"profit",44401.2414215819,36025.5194395301,44529.7000954444,44458.8939949537
"profitPerLoan",0.481293401062088,0.390503603524292,0.482685846634773,0.481918334109672
"profitPerEUR",0.0372896140564839,0.0302554089271807,0.0373974978502062,0.0373380325723084
"statParityDiff",0.24950169914576,0.369510728990573,0.222846592892973,0.27638151440039
"averageOddsDiff",0.174627353420529,0.285682807678398,0.154853604862515,0.195909167382122
"predParityDiff",0.0196460321269274,0.00481890606105451,0.0180555709723547,0.0191708757865957
