"","glm","rf","xgbTree","nnet"
"AUC",0.849119463082136,0.842160269057064,0.859095632722503,0.854013374685404
"balAccuracy",0.742790873215761,0.730957215488203,0.746341425872749,0.742392945575918
"EMP",0.248751909833884,0.24877493270622,0.248791067350066,0.248788862598674
"acceptedLoans",0.559087300057955,0.559285453327267,0.55933921785661,0.559374822206815
"profit",1949688.4,1879208.4,1971581.2,1954151.4
"profitPerLoan",43.3264088888889,41.7601866666667,43.8129155555556,43.4255866666667
"profitPerEUR",0.0433264088888889,0.0417601866666667,0.0438129155555556,0.0434255866666667
"statParityDiff",0.195125106238738,0.0223835361735113,0.151428770820923,0.267155842569769
"averageOddsDiff",0.095515452239569,0.0486437172950211,0.0632521838065192,0.154884996654406
"predParityDiff",0.0202321324039383,0.019047201020163,0.0203099434790176,0.0129834960881223
