"","glm","rf","xgbTree","nnet"
"AUC",0.851238586760589,0.843005322078907,0.858413733598901,0.857422815443324
"balAccuracy",0.742376342562495,0.731633906822133,0.746065072103905,0.746617912873232
"EMP",0.248759436012982,0.248789438601947,0.248792073995194,0.248801577109881
"acceptedLoans",0.55915628675276,0.559359122343183,0.559431116077279,0.55937860294985
"profit",1948863.4,1867109.6,1971285,1973442.6
"profitPerLoan",43.3080755555556,41.4913244444445,43.8063333333333,43.85428
"profitPerEUR",0.0433080755555556,0.0414913244444444,0.0438063333333333,0.04385428
"statParityDiff",0.161580832413221,0.0340913565907895,0.244215004772954,0.25996251423786
"averageOddsDiff",0.0776527267017994,0.00866731478426772,0.1390297523854,0.147371637574141
"predParityDiff",0.0172212377201967,0.0186733905249676,0.0118915270824914,0.0132268658620093
