"","glm","rf","xgbTree","nnet"
"AUC",0.604180351883833,0.592949442149911,0.609095604680454,0.603513233899176
"balAccuracy",0.573853261823642,0.567962889434241,0.577797080634941,0.572043098756474
"EMP",0.173412441584412,0.173388220190886,0.173454034083072,0.173410430288319
"acceptedLoans",0.583951604317792,0.583768386515019,0.584230052977347,0.583936390277756
"profit",206346,168271.8,226144.8,197504.2
"profitPerLoan",13.7564,11.21812,15.07632,13.1669466666667
"profitPerEUR",0.0137564,0.01121812,0.01507632,0.0131669466666667
"statParityDiff",0.428968615348544,0.364307801583787,0.432147303115045,0.433760584298219
"averageOddsDiff",0.396184176774455,0.346780282698377,0.400441025202427,0.40238412367264
"predParityDiff",0.115970527791715,0.0572982388763922,0.0981797802902935,0.112364188180899
