"","glm","rf","xgbTree","nnet"
"AUC",0.853088617794548,0.845276835322849,0.859159121517279,0.857021372839346
"balAccuracy",0.746181826124419,0.729731037687398,0.746994417649167,0.747313750377467
"EMP",0.248769087676552,0.248788730860657,0.248800240189586,0.248800242212265
"acceptedLoans",0.559217238353475,0.559349712812499,0.559452885199421,0.559424731644973
"profit",1967329.6,1515860.4,1975832.8,1976911.6
"profitPerLoan",43.7184355555556,33.6857866666667,43.9073955555556,43.9313688888889
"profitPerEUR",0.0437184355555556,0.0336857866666667,0.0439073955555556,0.0439313688888889
"statParityDiff",0.196995157258255,0.040147400796074,0.23981940037735,0.280468522178661
"averageOddsDiff",0.103150776500817,0.00623265272737017,0.135777982642589,0.158371001817016
"predParityDiff",0.0149628361099902,0.0190639749101922,0.0117682553113017,0.0151055870380471
