"","glm","rf","xgbTree","nnet"
"AUC",0.738828306503207,0.725325605921463,0.74563942706894,0.741846650579038
"balAccuracy",0.670624813822572,0.658681791000741,0.675569550189003,0.672803323193885
"EMP",0.24338280413222,0.243370317400081,0.243384704054884,0.24337927975323
"acceptedLoans",0.558959080975923,0.558870508568865,0.55897345255432,0.5589383024656
"profit",43858.525981351,41062.0475069092,44310.136336315,44269.9514314223
"profitPerLoan",0.475410561941498,0.445097746514072,0.480305854882336,0.479870265044576
"profitPerEUR",0.0369323778385971,0.0345775198645853,0.0373126697862208,0.0372788308904144
"statParityDiff",0.216355683236363,0.36105741142144,0.197958992335695,0.248863843630191
"averageOddsDiff",0.151686962146834,0.272380997018945,0.133240696311695,0.176847339780519
"predParityDiff",0.0185104573920052,0.0166488362683617,0.0197765246449457,0.0175523284709969
