"","glm","rf","xgbTree","nnet"
"AUC",0.853946022173083,0.844173732208276,0.857359663646224,0.857006917206466
"balAccuracy",0.74553606412373,0.728742376632537,0.745948318083392,0.747030166832894
"EMP",0.24877673300838,0.248794800403477,0.248775408880251,0.248808900034591
"acceptedLoans",0.559291070867892,0.5593876241554,0.559277110257066,0.559421939279306
"profit",1967308.4,1577306.6,1967583.4,1975304
"profitPerLoan",43.7179644444445,35.0512577777778,43.7240755555556,43.8956444444445
"profitPerEUR",0.0437179644444445,0.0350512577777778,0.0437240755555556,0.0438956444444445
"statParityDiff",0.199351725616185,0.0533942809288693,0.22189676959466,0.295966541963367
"averageOddsDiff",0.105098336918194,0.00581424488143698,0.126689951247806,0.171854212734883
"predParityDiff",0.0149677302173519,0.0237319647310296,0.0103073833796725,0.012495018013301
