"","glm","rf","xgbTree","nnet"
"AUC",0.722231972521556,0.685059031312261,0.727564636234332,0.712191564281023
"balAccuracy",0.656909917134456,0.641310188222779,0.666360207258363,0.640709419779187
"EMP",0.258106734706855,0.258095608209334,0.258104876146516,0.258103220729619
"acceptedLoans",0.554341358478479,0.554257194351995,0.554327299776975,0.554314777712704
"profit",339855.82,-181238.91,208689.7,202775.87
"profitPerLoan",37.7617577777778,-20.1376566666667,23.1877444444444,22.5306522222222
"profitPerEUR",0.0217352621968963,-0.0115910188889209,0.0133466166543555,0.0129684014287405
"statParityDiff",0.345079376749017,0.193656552175261,0.299837033308733,0.422839654537006
"averageOddsDiff",0.230000624142611,0.155078672755953,0.21389092416618,0.316777831234937
"predParityDiff",0.0170395383864157,0.00440594203179157,0.00813118369966592,0.0136117502351494
