"","glm","rf","xgbTree","nnet"
"AUC",0.725316067203263,0.705321053356338,0.713160294021026,0.720451117849318
"balAccuracy",0.659900258937949,0.654705299452693,0.651800010260315,0.653208103488777
"EMP",0.258106611882246,0.258098280223541,0.25810297438742,0.258105157256984
"acceptedLoans",0.554340429396718,0.554277406259764,0.554312914307259,0.554329426179913
"profit",473759.05,132909.16,329177.65,290048.93
"profitPerLoan",52.6398944444445,14.7676844444444,36.5752944444444,32.2276588888889
"profitPerEUR",0.0311870297349071,0.00874926172906148,0.0216693974682211,0.0190935974827035
"statParityDiff",0.321027887191987,0.227315913146011,0.277906278600466,0.427909624648783
"averageOddsDiff",0.207525700113159,0.180715158014119,0.181796708033394,0.298065237004542
"predParityDiff",0.0171540011365398,0.00342930600979252,0.0158124228969572,0.0191051336796113
