"","glm","rf","xgbTree","nnet"
"AUC",0.738825357737653,0.723563466045194,0.746177288712163,0.743582332288366
"balAccuracy",0.671832867513847,0.66011224777608,0.676677372759104,0.676061554016858
"EMP",0.243379935830649,0.243368046921744,0.243386081093642,0.243381070138145
"acceptedLoans",0.558931503354917,0.55885921493489,0.558989749821212,0.558963607342806
"profit",43896.9280788516,42389.1295103703,44187.7660484645,44140.703566016
"profitPerLoan",0.47582682679181,0.45948283554502,0.478979405212397,0.478469264920936
"profitPerEUR",0.0371734971641273,0.0358966391181877,0.0374197892148877,0.0373799350124549
"statParityDiff",0.199569201729914,0.369025295319484,0.20330645122259,0.185206217179522
"averageOddsDiff",0.139826626108216,0.283159592815406,0.138868680836392,0.121718331704683
"predParityDiff",0.0173402485732456,0.0104777804931195,0.0183346372553836,0.0207102091655337
