"","glm","rf","xgbTree","nnet"
"AUC",0.737480404083763,0.725742867327076,0.745349026685774,0.741963816129985
"balAccuracy",0.670814364207843,0.660289684955344,0.673925694906755,0.673813671888973
"EMP",0.2433764983145,0.243367953537448,0.243387747168514,0.243379202350875
"acceptedLoans",0.558917262838294,0.558864389485795,0.559019940953003,0.558931836033824
"profit",43534.2450781108,35879.6010308533,44045.1522300451,43817.7607712288
"profitPerLoan",0.471895474213702,0.388921900739842,0.477433522991362,0.474968681804895
"profitPerEUR",0.0370916526722617,0.0305698122723364,0.0375269511503522,0.0373332111418618
"statParityDiff",0.194293490698776,0.370375858647667,0.211421370863194,0.252987433581205
"averageOddsDiff",0.126507035986666,0.270872608436153,0.149841582081396,0.180780055478219
"predParityDiff",0.0239361247596668,0.0246263154702441,0.0159831803147693,0.0165051424050633
