"","glm","rf","xgbTree","nnet"
"AUC",0.820256465985655,0.822647250597696,0.829656596392089,0.772332101717018
"balAccuracy",0.751738752445121,0.724951097587481,0.74940230384699,0.72261464898935
"EMP",0.168495587228425,0.170529132085542,0.171196477205001,0.168282455196414
"acceptedLoans",0.621582232186772,0.633330917238086,0.624536293028246,0.616353104965313
"profit",55382.819,53074.9594,66986.4798,50135.1396
"profitPerLoan",184.609396666667,176.916531333333,223.288266,167.117132
"profitPerEUR",0.0609857641056813,0.0584444239627277,0.073763339048393,0.0552071897432848
"statParityDiff",0.389045909403407,0.362080818883202,0.362080818883202,0.335115728362997
"averageOddsDiff",0.278756138097756,0.256745486137342,0.240219838331948,0.210557779960213
"predParityDiff",0.0188755020080321,0.128048780487805,0.146341463414634,0.306826434277415
