"","glm","rf","xgbTree","nnet"
"AUC",0.60449632361808,0.584281895436967,0.611918733921969,0.599972562955992
"balAccuracy",0.574642235204826,0.56011476843409,0.581898274884628,0.570022752406581
"EMP",0.173426806441821,0.173361176068919,0.173475095791502,0.173419094301263
"acceptedLoans",0.583987925692042,0.583563816757327,0.584353200651805,0.583965758107387
"profit",211697.6,101663.6,246493.6,187858.6
"profitPerLoan",14.1131733333333,6.77757333333334,16.4329066666667,12.5239066666667
"profitPerEUR",0.0141131733333333,0.00677757333333334,0.0164329066666667,0.0125239066666667
"statParityDiff",0.409527284079255,0.284266112223101,0.381014710763815,0.430158053813968
"averageOddsDiff",0.377695302104081,0.272068266393384,0.348511749683611,0.40194143514419
"predParityDiff",0.109358429195569,0.0628036266334139,0.0983906878045334,0.099168448562604
