"","glm","rf","xgbTree","nnet"
"AUC",0.802271245381439,0.80607476635514,0.801836557270159,0.802053901325799
"balAccuracy",0.717996087806998,0.733155835687894,0.716855031514888,0.720332536405129
"EMP",0.16855257029046,0.169963188283144,0.170048302295169,0.167106715936363
"acceptedLoans",0.618396335631313,0.61280718630719,0.620668162696686,0.615910120950804
"profit",39256.3368,37260.0232,47642.533,43278.2614
"profitPerLoan",130.854456,124.200077333333,158.808443333333,144.260871333333
"profitPerEUR",0.0426772606599829,0.040506981851231,0.0517942570571903,0.0470496687474588
"statParityDiff",0.378275150867008,0.321671377282102,0.275838362233596,0.290657703765946
"averageOddsDiff",0.286166679257636,0.196481075772456,0.1740589509204,0.191370778877389
"predParityDiff",0.0505952380952381,0.261278195488722,0.1592082616179,0.122727272727273
