"","glm","rf","xgbTree","nnet"
"AUC",0.605984445216221,0.587142410559118,0.614995409921439,0.6045404242148
"balAccuracy",0.576167374122857,0.557558649935268,0.581440487885973,0.571758074607337
"EMP",0.173424082041591,0.173377187519463,0.173462515953334,0.173428149351534
"acceptedLoans",0.584003486854197,0.583684932116969,0.584330381692388,0.583998083859311
"profit",216520.4,113486.8,244082.2,197229.2
"profitPerLoan",14.4346933333333,7.56578666666667,16.2721466666667,13.1486133333333
"profitPerEUR",0.0144346933333333,0.00756578666666667,0.0162721466666667,0.0131486133333333
"statParityDiff",0.455143290268738,0.344237602302119,0.500383328340318,0.419849498702545
"averageOddsDiff",0.424334205268395,0.330781976494269,0.467920177078755,0.392750297092734
"predParityDiff",0.0944075720993344,0.0625538922248889,0.0780818973938187,0.0890809427114124
