"","glm","rf","xgbTree","nnet"
"AUC",0.605958738104212,0.588795808616632,0.607918352553738,0.600785757688678
"balAccuracy",0.575971530156642,0.564330677215858,0.581462520908048,0.571397161497168
"EMP",0.173423178405803,0.17337351518805,0.173443524973801,0.173426461355681
"acceptedLoans",0.583996651485143,0.583657153513235,0.584150558958659,0.583949146024822
"profit",215716.6,122033.6,243299.6,195092.8
"profitPerLoan",14.3811066666667,8.13557333333334,16.2199733333333,13.0061866666667
"profitPerEUR",0.0143811066666667,0.00813557333333334,0.0162199733333333,0.0130061866666667
"statParityDiff",0.446283969581461,0.307658755687429,0.427280140541789,0.427868030018568
"averageOddsDiff",0.415535074690481,0.28937784133573,0.390584691824466,0.394831932105413
"predParityDiff",0.0957053010548773,0.075844162678167,0.118325061430335,0.124321325248682
