"","glm","rf","xgbTree","nnet"
"AUC",0.85234683496759,0.84302733272946,0.858333234258629,0.855443005036806
"balAccuracy",0.745366824674427,0.72659327191663,0.744885482272555,0.746131750620873
"EMP",0.248770469053427,0.248798391254219,0.248785359443503,0.248786188284531
"acceptedLoans",0.559235687976502,0.559402729970727,0.559352379268054,0.559354592901648
"profit",1964643.2,1643427.2,1964875.8,1970502.4
"profitPerLoan",43.6587377777778,36.5206044444445,43.6639066666667,43.7889422222222
"profitPerEUR",0.0436587377777778,0.0365206044444445,0.0436639066666667,0.0437889422222222
"statParityDiff",0.261502570915136,0.0424426560058223,0.202149449552489,0.270588631146581
"averageOddsDiff",0.153683505532679,0.000883239792354523,0.106993779588792,0.158136611666957
"predParityDiff",0.00953127564400269,0.0173770570836657,0.0151236993888808,0.0103471205082354
