"","glm","rf","xgbTree","nnet"
"AUC",0.723630915469105,0.703605450687336,0.728356510544874,0.713159994011816
"balAccuracy",0.66518432115866,0.639448481068369,0.666534362604932,0.646283740910846
"EMP",0.258106530352516,0.258097909044623,0.258104235900768,0.258103200742016
"acceptedLoans",0.554339812681668,0.554274598552365,0.554322456768292,0.554314626520547
"profit",323155.14,2968.89,227895.42,166196.49
"profitPerLoan",35.9061266666667,0.329876666666666,25.3217133333333,18.4662766666667
"profitPerEUR",0.0218375364488129,0.000200625753894912,0.015400264222217,0.0112308964296213
"statParityDiff",0.308734222910911,0.244022119735747,0.28469922795826,0.410529495651551
"averageOddsDiff",0.20732418867956,0.175484658209956,0.205898101444255,0.277808590213883
"predParityDiff",0.0127088273515266,0.0113452988831952,0.00707389400228697,0.0238754643544254
