"","glm","rf","xgbTree","nnet"
"AUC",0.854514356998363,0.843663956607113,0.8602081560977,0.857491402307599
"balAccuracy",0.745402573858154,0.726428052927977,0.746591670158838,0.74446372184356
"EMP",0.248779793641718,0.248786366589032,0.248798345972401,0.248801546180441
"acceptedLoans",0.559265996628228,0.559343885205321,0.559414443890074,0.559366312545944
"profit",1965975.8,1432479,1974500.2,1962464.4
"profitPerLoan",43.6883511111111,31.8328666666667,43.8777822222222,43.61032
"profitPerEUR",0.0436883511111111,0.0318328666666667,0.0438777822222222,0.04361032
"statParityDiff",0.343446098016295,0.0828662152091501,0.264063267193229,0.304417537554303
"averageOddsDiff",0.199557762566902,0.0238257509911854,0.149518978445821,0.174004687860467
"predParityDiff",0.0173859400213073,0.0194155329109548,0.0136283506250868,0.0170284841384155
