"","glm","rf","xgbTree","nnet"
"AUC",0.73843901563463,0.724286173977484,0.745424073797963,0.743319015280082
"balAccuracy",0.670180857620683,0.659669817398128,0.674059923094675,0.675545966395785
"EMP",0.243380578675888,0.243371599474445,0.2433826927929,0.243383925704159
"acceptedLoans",0.558942246964333,0.558874325622103,0.558975881584525,0.558961683941223
"profit",43740.6822446257,40184.6771246506,44040.5852915798,44536.6107787374
"profitPerLoan",0.47413317844891,0.435587368836588,0.47738401902985,0.482760755942695
"profitPerEUR",0.0369348069948391,0.0339321020520034,0.0371880463269205,0.0376068922317517
"statParityDiff",0.211560531419504,0.377959787459855,0.188755029160314,0.244796430929638
"averageOddsDiff",0.148118391595714,0.285340740196226,0.119356584970451,0.173428443678283
"predParityDiff",0.0185706169322368,0.0156707239771596,0.0247623087852524,0.0166633974089012
