"","glm","rf","xgbTree","nnet"
"AUC",0.799065420560748,0.814985872636383,0.814877200608563,0.808411214953271
"balAccuracy",0.709845685720496,0.733155835687894,0.735492284286025,0.756411649641382
"EMP",0.167778849445839,0.170096138899512,0.170093626809263,0.168082596730363
"acceptedLoans",0.612560399640739,0.615621330858641,0.61981093895055,0.620283434168152
"profit",34718.365,38127.4346,43209.9054,61209.5134
"profitPerLoan",115.727883333333,127.091448666667,144.033018,204.031711333333
"profitPerEUR",0.0368530405190239,0.0404717184176224,0.0458666874010165,0.0649730100331608
"statParityDiff",0.378275150867008,0.298754869757849,0.325719960278054,0.351310060346803
"averageOddsDiff",0.291675228526101,0.183587167283624,0.21447206063811,0.227739039560827
"predParityDiff",0.0446428571428571,0.18622754491018,0.14481469947057,0.132884479092842
