"","glm","rf","xgbTree","nnet"
"AUC",0.723053997757731,0.702394613514635,0.704384124592625,0.713539805672034
"balAccuracy",0.670584486943749,0.64728547166398,0.657084072481025,0.658434113927298
"EMP",0.258105065119382,0.258098276029933,0.2580986852669,0.258101400223014
"acceptedLoans",0.554328729223765,0.554277374538068,0.554280470127836,0.554301006860922
"profit",300260.49,125749.77,286876.07,186700.87
"profitPerLoan",33.3622766666667,13.9721966666667,31.8751188888889,20.7445411111111
"profitPerEUR",0.0208886307902618,0.00874820565799497,0.0199574985999367,0.012988473913603
"statParityDiff",0.29106143250455,0.221662505313619,0.235215414820449,0.404167291105261
"averageOddsDiff",0.191363513464592,0.163551956888346,0.133256056958834,0.291821954574978
"predParityDiff",0.0121912069150019,0.00892415556679593,0.0186162418872445,0.0113039428647728
