"","glm","rf","xgbTree","nnet"
"AUC",0.724602945310421,0.702385763242932,0.686009760499647,0.718066644645991
"balAccuracy",0.659610000027001,0.649319984123513,0.640709419779187,0.655559875688184
"EMP",0.258108318779602,0.258097874840482,0.258095240509255,0.258104137242052
"acceptedLoans",0.554353340874447,0.554274339822105,0.554254412959573,0.554321710484509
"profit",368051.37,76229.21,484894.49,271782.42
"profitPerLoan",40.8945966666667,8.46991222222222,53.8771655555556,30.1980466666667
"profitPerEUR",0.0229983953359765,0.00476332830313653,0.0302995616542786,0.0169828454667304
"statParityDiff",0.335182614121455,0.190915148927427,0.229852783299543,0.394563189886828
"averageOddsDiff",0.221460612198489,0.121286111564011,0.182621959976004,0.290072094244153
"predParityDiff",0.0164460082332857,0.0129123507187138,0.0065502743167718,0.00986595824946379
