"","glm","rf","xgbTree","nnet"
"AUC",0.607373804052054,0.59077360923545,0.611981550494055,0.603457684884294
"balAccuracy",0.5792166038643,0.56060683158209,0.581004733909392,0.572651615582573
"EMP",0.173435895563232,0.173385650415833,0.173457899109996,0.173447026869348
"acceptedLoans",0.584056678501503,0.583748947974528,0.584223119853725,0.584104709668294
"profit",232321.4,117464,239809.4,201777
"profitPerLoan",15.4880933333333,7.83093333333334,15.9872933333333,13.4518
"profitPerEUR",0.0154880933333333,0.00783093333333334,0.0159872933333333,0.0134518
"statParityDiff",0.488283785774825,0.307351085128863,0.543333342616497,0.451814215255075
"averageOddsDiff",0.456872503553196,0.297099845723261,0.513509969154225,0.423686110652187
"predParityDiff",0.0815400012172403,0.0495964203832474,0.0329951128694438,0.0880863927738929
