"","glm","rf","xgbTree","nnet"
"AUC",0.811019343620952,0.80574875027168,0.810258639426212,0.80667246250815
"balAccuracy",0.741251901760487,0.730765051075853,0.737774396870246,0.736579004564225
"EMP",0.167757382792306,0.168234395091896,0.170305799930054,0.166774433740579
"acceptedLoans",0.611789624651833,0.610580881986104,0.615398802395771,0.610388101416382
"profit",41960.501,39343.7658,44625.5192,50582.292
"profitPerLoan",139.868336666667,131.145886,148.751730666667,168.60764
"profitPerEUR",0.0459372924033588,0.0430725570651281,0.0488548867455634,0.0553762105470589
"statParityDiff",0.224581773737682,0.266366205790238,0.163929417156825,0.170651592697273
"averageOddsDiff",0.107153685376848,0.151064692402609,0.0487512276195512,0.060686711490519
"predParityDiff",0.171461449942463,0.193081761006289,0.178089171974522,0.146103896103896
