"","glm","rf","xgbTree","nnet"
"AUC",0.812432079982612,0.81838187350576,0.811236687676592,0.809769615301022
"balAccuracy",0.747065855248859,0.733101499673984,0.757552705933493,0.761030210823734
"EMP",0.16763406581612,0.169750565808626,0.169121537120721,0.167236063607849
"acceptedLoans",0.612665285144629,0.611198846863028,0.616683092491582,0.608454606615098
"profit",44864.84,45003.7782,45451.5338,50007.897
"profitPerLoan",149.549466666667,150.012594,151.505112666667,166.69299
"profitPerEUR",0.0476233764579503,0.0477708573405967,0.048246143410935,0.0530826568132507
"statParityDiff",0.220533190741731,0.247498281261936,0.178748758689176,0.308150637842793
"averageOddsDiff",0.0989569640653723,0.133207549545466,0.0550459570396112,0.18273576590869
"predParityDiff",0.177185871453387,0.178796046720575,0.16025641025641,0.128472222222222
