"","glm","rf","xgbTree","nnet"
"AUC",0.73809521141367,0.721472867241605,0.742763098581205,0.741526385832756
"balAccuracy",0.67061841929072,0.655555559776369,0.673434072534884,0.673933350934124
"EMP",0.243375500363892,0.243368158330354,0.243384687789978,0.243378546897789
"acceptedLoans",0.558903833106571,0.558869841103404,0.558961567646926,0.558932758929737
"profit",43535.3985780203,36714.9805589512,43982.3139381227,43843.9991638646
"profitPerLoan",0.471907977735603,0.39797711274255,0.476752378629899,0.475253096492993
"profitPerEUR",0.0370926354667933,0.0312815647616727,0.0374734122387592,0.0373555665391951
"statParityDiff",0.188857918226666,0.337599637699948,0.165654840059047,0.257802491158565
"averageOddsDiff",0.128360880312723,0.244086266908571,0.0965078843883777,0.185629108315491
"predParityDiff",0.0198542910387897,0.028864567702654,0.0277686848937214,0.0154303954813387
