"","glm","rf","xgbTree","nnet"
"AUC",0.854468055085076,0.844472645228541,0.859360266025652,0.857447349657872
"balAccuracy",0.744625731517133,0.729814585681067,0.746555920975111,0.746520171791384
"EMP",0.248783319984336,0.248788165387538,0.248790749110574,0.248797564153919
"acceptedLoans",0.559296726895129,0.559337434927419,0.559381091863477,0.55940852998325
"profit",1962485.6,1554674.2,1973442.6,1973971.4
"profitPerLoan",43.6107911111111,34.5483155555556,43.85428,43.8660311111111
"profitPerEUR",0.0436107911111111,0.0345483155555556,0.04385428,0.0438660311111111
"statParityDiff",0.296203569621578,0.0924557411289097,0.203429797691535,0.32224944481692
"averageOddsDiff",0.169099371064406,0.0377285794032728,0.106287067568947,0.196029715513729
"predParityDiff",0.0162569480259011,0.0151067444184249,0.0155730495702447,0.00600071309893457
