"","glm","rf","xgbTree","nnet"
"AUC",0.604738686860908,0.585201742435423,0.604575161065077,0.60022109959131
"balAccuracy",0.571734993490641,0.558548016704371,0.574161367089474,0.575798767307123
"EMP",0.173416861915058,0.173370065203976,0.173448340718327,0.173417814140874
"acceptedLoans",0.583985041009519,0.583631056810708,0.584150817344881,0.583992243927946
"profit",197229.2,103101.6,209540,216520.4
"profitPerLoan",13.1486133333333,6.87344,13.9693333333333,14.4346933333333
"profitPerEUR",0.0131486133333333,0.00687344,0.0139693333333333,0.0144346933333333
"statParityDiff",0.397728516008086,0.271079776456121,0.413943284911027,0.360083166534779
"averageOddsDiff",0.367849603036556,0.256147139074583,0.384748688084161,0.335680382831729
"predParityDiff",0.106600317807506,0.0762487574753842,0.0954181484603881,0.0750475502588179
