"","glm","rf","xgbTree","nnet"
"AUC",0.738844185202104,0.724986797824213,0.744409787084249,0.743715802312731
"balAccuracy",0.671810163760162,0.658399079883847,0.675271115488094,0.677417886455274
"EMP",0.243378517026714,0.243371556992317,0.243389592548545,0.243385396674977
"acceptedLoans",0.558920771101251,0.558885766149514,0.558981025882849,0.558984572675487
"profit",43902.1979637964,35509.1101523744,44361.8765167029,44619.4372520495
"profitPerLoan",0.475883950438966,0.384905913590461,0.480866699727957,0.48365856496249
"profitPerEUR",0.0371779598921956,0.0300703913307755,0.0375672322201405,0.0377853439123253
"statParityDiff",0.203254609127334,0.371150309579863,0.193742953644261,0.242595077835741
"averageOddsDiff",0.141716107587647,0.278900122383942,0.118245204806998,0.166495458431709
"predParityDiff",0.0179550084721048,0.016407008640304,0.0277368379358635,0.0198819315283976
