"","glm","rf","xgbTree","nnet"
"AUC",0.725299266687487,0.703833457687151,0.712059410223894,0.720258811945527
"balAccuracy",0.658550217491677,0.654008678066417,0.659900258937949,0.653208103488777
"EMP",0.258105972140193,0.258097379660801,0.258098364033384,0.258104201453948
"acceptedLoans",0.554335590198134,0.554270594136165,0.554278040222269,0.554322196202327
"profit",503399.73,247999.2,290207.28,329223.79
"profitPerLoan",55.9333033333333,27.5554666666667,32.2452533333333,36.5804211111111
"profitPerEUR",0.0321946086472693,0.0158606306539653,0.0185600214886657,0.0210552974997042
"statParityDiff",0.327390091738277,0.22707273555002,0.289216864460537,0.404581541312386
"averageOddsDiff",0.212541938534072,0.193516510397442,0.210112555208377,0.285752401598485
"predParityDiff",0.0175753617029463,0.000223560543845203,0.00823116917424149,0.0158550900100457
