"","glm","rf","xgbTree","nnet"
"AUC",0.740166039401079,0.724764816557659,0.749256801866697,0.742590587882236
"balAccuracy",0.672225138804077,0.65838652507527,0.676857888493926,0.673349769179559
"EMP",0.243384070656123,0.243366848898819,0.243394250717763,0.243382234016064
"acceptedLoans",0.55894513758863,0.558856033671658,0.559022142593467,0.558948887510855
"profit",44314.4967830351,36957.8851130929,45137.536219022,44439.4344388265
"profitPerLoan",0.480353120547999,0.400610110272648,0.48927457041453,0.48170739955803
"profitPerEUR",0.0372167630732835,0.0310384400995878,0.0379079784974158,0.037321689800925
"statParityDiff",0.270562166609625,0.395358473085047,0.275867248835835,0.302830047396314
"averageOddsDiff",0.190830716640578,0.303569579072983,0.203644028259724,0.220593200128268
"predParityDiff",0.0200438575083995,0.00824511422745833,0.0104497789537962,0.0150584513207285
