"","glm","rf","xgbTree","nnet"
"AUC",0.724673447474837,0.709983796502553,0.731584159633701,0.718143146994613
"balAccuracy",0.665300424723039,0.660916840146992,0.662658393612684,0.647807937703687
"EMP",0.258107563936375,0.258098494676892,0.258104283019341,0.258103922281321
"acceptedLoans",0.554347631016452,0.554279028448502,0.554322813187148,0.554320084457801
"profit",300288.25,94098.74,110951.53,187928.52
"profitPerLoan",33.3653611111111,10.4554155555556,12.3279477777778,20.8809466666667
"profitPerEUR",0.0192047434950419,0.00601802489743319,0.00709583433262024,0.0120188486296179
"statParityDiff",0.318200240726969,0.21027981446869,0.292889505944184,0.376305076662208
"averageOddsDiff",0.212318522407395,0.171619448265878,0.221651719729755,0.271001493827635
"predParityDiff",0.0135054468205927,0.0022033131739565,0.00492160278745646,0.0141390272986246
