"","glm","rf","xgbTree","nnet"
"AUC",0.73857341793109,0.723935424408561,0.746774287112581,0.743114046792145
"balAccuracy",0.671360311609969,0.658933205316072,0.675221689239048,0.673816810591118
"EMP",0.243376689243216,0.243371727918168,0.243387169712941,0.243383306436239
"acceptedLoans",0.558912826142308,0.558881178145923,0.559001886963735,0.558962880552464
"profit",43753.8067325103,38524.0976181127,44475.9859643179,44047.8260535167
"profitPerLoan",0.474275443151628,0.417587287468431,0.482103604876948,0.477462506270912
"profitPerEUR",0.0371626237937457,0.0327207311475299,0.0377760121388421,0.0374123513084612
"statParityDiff",0.193345377735832,0.372891624576942,0.18804719580451,0.239998713973097
"averageOddsDiff",0.134012624190606,0.284536393358197,0.120132479828013,0.16190853956892
"predParityDiff",0.0181575042120041,0.0117310008945433,0.0234661000836024,0.0233064592728184
