"","glm","rf","xgbTree","nnet"
"AUC",0.738056910700363,0.72489533465086,0.744621602786243,0.741894337325484
"balAccuracy",0.67066244817501,0.65912703877144,0.673878527320321,0.674141087747855
"EMP",0.243376659289363,0.243368780065291,0.243382400005463,0.243380461122306
"acceptedLoans",0.558900837687656,0.55885887971266,0.558977569356876,0.558941357754182
"profit",43743.4968772535,36476.2824280245,44209.8192505952,43913.7872798559
"profitPerLoan",0.474163688048794,0.395389711319016,0.479218453948828,0.476009574434235
"profitPerEUR",0.0371538670408848,0.0309814039622723,0.0375499414449487,0.0372985044710927
"statParityDiff",0.215331487262457,0.378515814328138,0.23812141891635,0.229773119963493
"averageOddsDiff",0.148532985519962,0.282007770106225,0.172411923922654,0.157399350527271
"predParityDiff",0.0201743049952016,0.0197108789098226,0.0142522239941288,0.0206106892692564
