"","glm","rf","xgbTree","nnet"
"AUC",0.738645804348218,0.724487741017661,0.746561252650803,0.74354372925932
"balAccuracy",0.672028313847422,0.657537508519447,0.674236302960257,0.676128668110818
"EMP",0.243378424194747,0.243367776784684,0.243385098282901,0.243383146757771
"acceptedLoans",0.558920068892727,0.558851290600653,0.558994077424175,0.558973434572006
"profit",43845.6329166177,35400.6721811067,43949.0523328634,44128.0751657704
"profitPerLoan",0.475270805782055,0.383730485194211,0.476391834856629,0.478332377628834
"profitPerEUR",0.0372406170516869,0.0300678263346323,0.0373284571082654,0.0374805114936241
"statParityDiff",0.196653910109485,0.384172735538247,0.241656430307367,0.241326267099491
"averageOddsDiff",0.132964601398897,0.294792001831644,0.17018388806623,0.164550196793069
"predParityDiff",0.0204131755549379,0.00923327842519472,0.0178237314612856,0.0211777398237679
