"","glm","rf","xgbTree","nnet"
"AUC",0.722840541204615,0.713717411124522,0.698814153594515,0.71362080815881
"balAccuracy",0.668000507615584,0.659015981790641,0.653150051706587,0.647807937703687
"EMP",0.258106505496959,0.258099331359357,0.258097078623362,0.258104103994581
"acceptedLoans",0.554339624666862,0.554285357362764,0.554268316999709,0.554321458990777
"profit",268868.85,93856.31,186914.21,139187.47
"profitPerLoan",29.8743166666667,10.4284788888889,20.7682455555556,15.4652744444444
"profitPerEUR",0.0181690853248548,0.00634243537198907,0.0126309173781858,0.00940573450059636
"statParityDiff",0.272957897286685,0.184874353529327,0.200146000812477,0.391150220603552
"averageOddsDiff",0.178663670843845,0.104934084380782,0.139095730945458,0.278836934540581
"predParityDiff",0.0123168840166209,0.0147285487071016,0.0100888114545352,0.0159228629219117
