"","glm","rf","xgbTree","nnet"
"AUC",0.850297160240491,0.839975422994585,0.858651877317266,0.85700509114929
"balAccuracy",0.742635960086277,0.729298293485304,0.745233334408852,0.743329387665269
"EMP",0.248756498164161,0.248781917234653,0.248786423796699,0.248788497223341
"acceptedLoans",0.559122007548707,0.559326341379627,0.55934837390678,0.559368002433747
"profit",1950217.2,1763464.8,1968091,1959778
"profitPerLoan",43.33816,39.1881066666667,43.7353555555556,43.5506222222222
"profitPerEUR",0.04333816,0.0391881066666667,0.0437353555555556,0.0435506222222222
"statParityDiff",0.206046074587694,0.0297979407754866,0.191374785341671,0.265467238590396
"averageOddsDiff",0.120212714567607,0.0629046012789335,0.100347024609948,0.157493111301616
"predParityDiff",0.00877216134918202,0.0228784716710096,0.014537269712698,0.00943976634177368
