"","glm","rf","xgbTree","nnet"
"AUC",0.850738019816858,0.843510434572689,0.856930920311892,0.855537995277158
"balAccuracy",0.742452527548796,0.728146423672115,0.744203971088139,0.745838660606968
"EMP",0.248759054870004,0.248782527418084,0.248772894792035,0.248786439637269
"acceptedLoans",0.55915340367426,0.559314844577875,0.559246036503879,0.559348493729551
"profit",1949667.2,1515754.4,1959016.6,1970502.4
"profitPerLoan",43.3259377777778,33.6834311111111,43.5337022222222,43.7889422222222
"profitPerEUR",0.0433259377777778,0.0336834311111111,0.0435337022222222,0.0437889422222222
"statParityDiff",0.180907434593078,0.0225423023336382,0.183127917670898,0.249391977947206
"averageOddsDiff",0.0926642305077693,0.00987556953843294,0.0923304780443119,0.132650407599512
"predParityDiff",0.0159724160144834,0.0153789117377929,0.0165416406987802,0.0193513351198271
