"","glm","rf","xgbTree","nnet"
"AUC",0.853818143310676,0.843637463103751,0.859170857657284,0.856719371979908
"balAccuracy",0.744153895584593,0.732074014031596,0.744787741190706,0.745199995150368
"EMP",0.248773606777407,0.248783859563803,0.248802635359281,0.248792489301929
"acceptedLoans",0.559239365727905,0.559336977767545,0.559595066119961,0.559346029409111
"profit",1959820.4,1676002,1971496.4,1967287.2
"profitPerLoan",43.5515644444445,37.2444888888889,43.8110311111111,43.7174933333333
"profitPerEUR",0.0435515644444445,0.0372444888888889,0.0438110311111111,0.0437174933333333
"statParityDiff",0.235411333959758,0.00242859884501978,0.199384625354233,0.286981424110025
"averageOddsDiff",0.126097885530494,0.0355476130710665,0.119232781671435,0.163311410716035
"predParityDiff",0.0177541589474769,0.0203548158758646,0.00580209363076578,0.0155046828369072
