"","glm","rf","xgbTree","nnet"
"AUC",0.73817086157453,0.725432147685828,0.745684438875082,0.743725068052697
"balAccuracy",0.672028313847422,0.659732414166864,0.67401137688516,0.675702399753842
"EMP",0.243375355220116,0.243370071786175,0.243387826880509,0.24338125740659
"acceptedLoans",0.558902735196014,0.558868650672452,0.558991193595917,0.558953262022032
"profit",43742.2062062743,39726.3705498638,43828.1025977536,43923.6405773393
"profitPerLoan",0.4741496976421,0.430619491294294,0.475080783464712,0.476116380615901
"profitPerEUR",0.037268837826646,0.0338473019509417,0.0373420224911058,0.0374234218940228
"statParityDiff",0.194740343562779,0.375666780749698,0.251531955348593,0.234651255086202
"averageOddsDiff",0.131887758391138,0.275309212621371,0.182221047535478,0.157408637828518
"predParityDiff",0.020135422964605,0.026316031017566,0.0143880333641805,0.0228179505271012
