"","glm","rf","xgbTree","nnet"
"AUC",0.723209102519447,0.709068018388164,0.736256653079249,0.704533229170135
"balAccuracy",0.663950383276767,0.651584003628911,0.669408600844046,0.638357647579781
"EMP",0.258106424117633,0.258098159203541,0.258105889372432,0.258100257384562
"acceptedLoans",0.554339009089511,0.5542764908286,0.554334964118243,0.554292362092001
"profit",277907.94,59606.7,147726.4,204645.28
"profitPerLoan",30.87866,6.62296666666667,16.4140444444444,22.7383644444444
"profitPerEUR",0.0182943696555174,0.00392384256364007,0.00972466410811736,0.0134715704796951
"statParityDiff",0.311131124564425,0.208317899096379,0.274509803921569,0.306320826653019
"averageOddsDiff",0.203786524166086,0.143351688976315,0.184282650694895,0.219834220824506
"predParityDiff",0.0147680602480674,0.0104404984622156,0.0107203830713002,0.0142071728349544
