"","glm","rf","xgbTree","nnet"
"AUC",0.605869661579,0.596946771374467,0.613104670261255,0.594499021252387
"balAccuracy",0.576970686820551,0.572288606283164,0.586022550251012,0.572133327034016
"EMP",0.173430583330404,0.17340379419136,0.173459160646188,0.17339576001712
"acceptedLoans",0.584016495197207,0.583850023539287,0.584305001154218,0.583825419996367
"profit",221343.2,182338.6,264452.2,197250.4
"profitPerLoan",14.7562133333333,12.1559066666667,17.6301466666667,13.1500266666667
"profitPerEUR",0.0147562133333333,0.0121559066666667,0.0176301466666667,0.0131500266666667
"statParityDiff",0.487620702674466,0.396696360854067,0.491913635282811,0.394125985523835
"averageOddsDiff",0.457673699235736,0.375812033883929,0.461934177213103,0.371017773675818
"predParityDiff",0.0788706350899651,0.0568195411077691,0.0418902744530424,0.0704398239948634
