"","glm","rf","xgbTree","nnet"
"AUC",0.852806848551418,0.840921257914518,0.858542893836194,0.855982847884131
"balAccuracy",0.745145233027976,0.72881427469491,0.743875131890506,0.74640341777087
"EMP",0.248763074703197,0.248786380770359,0.248793718521006,0.248795184784117
"acceptedLoans",0.559159697995606,0.559359993434554,0.559427554800686,0.55937847528009
"profit",1961724.2,1685816,1962443.2,1971835
"profitPerLoan",43.5938711111111,37.4625777777778,43.6098488888889,43.8185555555556
"profitPerEUR",0.0435938711111111,0.0374625777777778,0.0436098488888889,0.0438185555555556
"statParityDiff",0.194457141860181,0.0372554639735406,0.208969664946077,0.295444881722949
"averageOddsDiff",0.0978816712694302,0.00596815074327531,0.107112314697509,0.171890213210904
"predParityDiff",0.0176104542327936,0.0129623157572826,0.0185316463009864,0.0124038738884081
